央视,#genre#
龙形田 720P,http://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8$源:4b49
鼠谭秘奇(美国科幻片) 1040P,https://vip1.lz-cdn7.com/20230316/14954_2cccf327/index.m3u8$源:d4b2
黟县西递牌坊 720P,http://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8$源:f6f2
黑龙江哈尔滨霁虹桥 720P,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8$源:cd25
黑龙江哈尔滨-霁虹桥 720P,http://gctxyc.liveplay.myqcloud.com/gc/hkts09_1/index.m3u8$源:82f3
黑龙江-雪乡梦幻家园 1080P,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001$源:ec22
黑龍江哈爾濱-霽虹橋 720P,http://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8$源:18a3
黑狱驿站(西班牙恐怖片) 1080P,https://vip.lz-cdn3.com/20221011/14715_68a3fe39/index.m3u8$源:483e
黑暗魔法书(罗马尼亚/美国恐怖片) 1080P,https://vip1.lz-cdn7.com/20230303/14699_ae7ed51a/index.m3u8$源:1177
黑暗之夜1983(美国恐怖片) 1080P,https://vip1.lz-cdn7.com/20230318/15014_d3f00162/index.m3u8$源:c6bf
黄花城水长城01 720P,http://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8$源:c1d6
黄河漂流 1080P,http://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1_md.m3u8$源:8475
黄果树瀑布 1080P,https://gcalic.v.myalicdn.com/gc/hssxf_1/index.m3u8$源:8be8
黄山飞来石 1080P,http://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8$源:06b4
黃山排雲亭 720P,http://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8$源:784b
黃山始信新道 720P,http://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8$源:fb3f
黃山始信新道 720P,http://gctxyc.liveplay.myqcloud.com/gc/hsyg_1/index.m3u8$源:130f
麻栗坡 1080P,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel107237/playlist.m3u8$源:fada
鸣沙山月牙泉 1080P,http://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8$源:6ced
鳳凰古城東關門 1080P,http://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8$源:30d5
魔鬼性的仪式(西班牙恐怖片) 1080P,https://vip.lz-cdn3.com/20230319/18206_00610f1f/index.m3u8$源:59fe
魔女嘉莉2：邪气逼人(美国恐怖片) 1016P,https://vip.lz-cdn3.com/20230131/17355_48330481/index.m3u8$源:72da
鬼来电2003(日本恐怖片) 1036P,https://vip1.lz-cdn7.com/20230308/14801_d8fd3f49/index.m3u8$源:ba0f
鬼惑(韩国恐怖片) 1080P,https://vip1.lz-cdn1.com/20230214/20634_92250ce4/index.m3u8$源:c93b
鬼哭神嚎：觉醒(美国恐怖片) 816P,https://vip1.lz-cdn7.com/20230212/14175_baf2b4c9/index.m3u8$源:8c0c
高坪花硒谷 1080P,http://gctxyc.liveplay.myqcloud.com/gc/drs01_1_md.m3u8$源:4900
驻马店科教频道 1080P,https://p2hs.vzan.com/slowlive/321018633543177423/live.m3u8$源:b962
青龙山景区 720P,http://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8$源:03d5
青田电视台 1080P,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed$源:1c72
雲南麗江玉龍雪山 720P,http://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8$源:641f
雲南大理崇聖寺三塔中景(重播) 720P,http://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8$源:edfe
雲南大理崇聖寺三塔中景(重播) 720P,http://gctxyc.liveplay.myqcloud.com/gc/dlst03_1/index.m3u8$源:619b
雲南保山-中寨司莫拉佤族村 720P,http://gcalic.v.myalicdn.com/gc/hnttbdjd_1/index.m3u8$源:cce6
雨卜民族风情 720P,http://gctxyc.liveplay.myqcloud.com/gc/jhs05_1_md.m3u8$源:0044
隔离巢(意大利/阿根廷恐怖片) 720P,https://vip.lzcdn2.com/20221229/22953_4cf70aed/index.m3u8$源:a9f0
隆安火龙果 1080P,http://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8$源:a5dc
陝西漢中-鎮巴縣草壩景區 1080P,http://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8$源:c7b6
陝西漢中-鎮巴縣草壩景區 1080P,http://gctxyc.liveplay.myqcloud.com/gc/lsdfgfl_1/index.m3u8$源:d18f
陝西洋縣國寶朱鹮03 1080P,http://gcalic.v.myalicdn.com/gc/zh03_1/index.m3u8$源:9a00
陝西榆林-綏德石魂廣場 1080P,http://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8$源:644c
陝西商洛-丹鳳棣花古鎮 1080P,http://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8$源:bdb2
陕西西安钟楼 1080P,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8$源:ff6d
陕西西安蓝田县白鹿原 1080P,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8$源:6da8
陕西渭南蒲城县中心广场 1080P,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8$源:32c2
陕西渭南潼关县东山景区 1080P,https://gcalic.v.myalicdn.com/gc/hkylxs03_1/index.m3u8$源:3db4
陕西洋县国宝朱鹮03 1080P,https://gcalic.v.myalicdn.com/gc/zh03_1/index.m3u8$源:b621
陕西榆林神木市大柳塔镇 720P,https://gcalic.v.myalicdn.com/gc/zsslsfwsgz_1/index.m3u8$源:9c2e
阳新县莲花湖 720P,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdgs_1_md.m3u8$源:b376
锦州教育 1080P,http://srs.beijihainews.com.cn/video/jinzhou2/index.m3u8$源:4465
锡林郭勒盟一套 1080P,http://play1-qk.nmtv.cn/live/1735546994821050.m3u8$源:edc1
银色星球(科幻片) 1080P,https://vip1.lz-cdn7.com/20230207/14013_770a907c/index.m3u8$源:239e
钱江 1080P,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$源:cbcd
金鹰纪实 1080P,http://175.154.151.98:808/hls/52/index.m3u8$源:41ae
金山电视台 1080P,https://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8$源:49c4
金山区电视台 1080P,http://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8$源:7f75
金堂电视台 720P,http://live.jtxwzx.com.cn/jtdst/hd/live.m3u8$源:f856
金堂电视台 720P,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8$源:9bc0
金堂电视台 720P,https://p8.vzan.com/slowlive/188010566442385577/live.m3u8$源:d646
重慶石柱-中益鄉小學 720P,http://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8$源:a346
重慶-巫山長江 1080P,http://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8$源:332c
重庆渝中李子坝 1080P,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8$源:bbce
都江堰大熊猫G 720P,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao20_2/index.m3u8$源:901f
都江堰大熊猫F 720P,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao16_2/index.m3u8$源:f803
都江堰大熊猫B 720P,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao12_2/index.m3u8$源:63e2
郑州教育频道 720P,https://livezzutv.chinamcache.com/zb02/zb02.m3u8?auth_key=1694413413-0-0-fdccf5824fa42b4a2e285f73e7d2d12b$源:2ef2
邯郸科技教育 1080P,http://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8$源:06a5
邪恶国度(泰国恐怖片) 720P,https://vip.lz-cdn3.com/20221010/14633_ec9cddd7/index.m3u8$源:3859
遼寧瀋陽-渾河 720P,http://gctxyc.liveplay.myqcloud.com/gc/ljgcdsc_1/index.m3u8$源:8e08
造主之声(科幻片) 1080P,https://vip.lz-cdn3.com/20230821/21233_260017ed/index.m3u8$源:41bf
远眺贡嘎雪山 720P,http://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8$源:85cc
远眺万佛顶 720P,http://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8$源:5e8d
迈克尔杰克逊演唱会 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5238249426435550708_hlsb.m3u8$源:5523
达茂电视台 1080P,http://pili-live-hls-nmgapp12019.nmgcyy.com.cn/nmgapp12019/live174278125035550.m3u8$源:619c
车载DJ串烧点播❷ 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154098359410997_hlsb.m3u8$源:ae2a
车载DJ串烧点播❶ 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5195465247443616945_hlsb.m3u8$源:38db
超凡蜘蛛侠【国语】(美国科幻片) 800P,https://vip.lz-cdn3.com/20230307/17992_29cd8e28/index.m3u8$源:da79
赌神 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5230086603510673905_hlsb.m3u8?pkey=AAUyMbVkU7WkimubgX0RPM_gxiBDBZ0O6NjXg8fqHAfjVU3xFbWk1Mq_dhogP1fSZfTuxFuTTP4Q9geCGPwtGGOxQWCeEZMzc8A0cmLTyXrZZWUeTZQtSukPK5Y5UyZPBuM$源:c293
贵州黔东南加榜梯田 720P,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8$源:e1c5
贵州贵阳-白云区泉湖公园 720P,http://gctxyc.liveplay.myqcloud.com/gc/zyqcdx01_1/index.m3u8$源:0148
貴州都山-毛尖鎮高寨水庫茶山 1080P,http://gctxyc.liveplay.myqcloud.com/gc/pts01_1/index.m3u8$源:dd6b
貴州遵義-赤水瀑布 720P,http://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8$源:f494
貴州遵義-赤水瀑布 720P,http://gctxyc.liveplay.myqcloud.com/gc/zh02_1/index.m3u8$源:007b
貴州貴陽-白雲區泉湖公園 720P,http://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8$源:90d1
貴州貴陽-白雲區泉湖公園 1080P,http://gcalic.v.myalicdn.com/gc/wysyxdhp_1/index.m3u8$源:ee09
貴州安順-黃果樹瀑布 1080P,http://gcalic.v.myalicdn.com/gc/nxspthhpl_1/index.m3u8$源:84e6
该死的亚瑟(法国恐怖片) 720P,https://vip.lzcdn2.com/20221208/22924_0c74df4f/index.m3u8$源:b0ed
西递牌坊 720P,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001$源:288c
西藏那曲申扎县甲岗拉姆雪山湿地 1080P,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8$源:98a3
西藏林芝米林岷山彩门民宿 1080P,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8$源:56bc
西藏林芝工布江达县岷山错高民宿 720P,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8$源:0544
西藏林芝工布公园 720P,https://gcalic.v.myalicdn.com/gc/bsszbcs_1/index.m3u8$源:f81d
西藏林芝南迦巴瓦 720P,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8$源:756f
裸露在狼群(德国战争片) 1080P,https://vip.lz-cdn3.com/20221127/16342_6e92e48e/index.m3u8$源:4f4b
血腥死亡营3：贫瘠荒地(美国恐怖片) 1080P,https://vip1.lz-cdn7.com/20230419/15449_f6cf3e25/index.m3u8$源:f2be
蝶影救赎2024(大陆动作片) 720P,https://v.cdnlz3.com/20240724/25029_42f83245/index.m3u8$源:9ade
蓝印花布 720P,http://gctxyc.liveplay.myqcloud.com/gc/zjwzlyhb_1_md.m3u8$源:01e4
茅坪神山村 720P,http://gctxyc.liveplay.myqcloud.com/gc/djyqyl1_1_md.m3u8$源:47a5
苹果核战记Α(日本科幻片) 720P,https://vip1.lz-cdn7.com/20221228/13001_a441d48e/index.m3u8$源:57fc
苏州4K频道 1080P,https://tylive.kan0512.com/norecord/csztv4k_fhd.m3u8$源:76e0
芦村远眺 720P,http://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8$源:771e
艾曼妞与最后的食人族(意大利恐怖片) 1038P,https://vip1.lz-cdn7.com/20230215/14254_569e8657/index.m3u8$源:6906
航拍中国第二季 1080P,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8$源:f0d3
舟山东极岛 720P,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1_md.m3u8$源:2acb
自杀俱乐部2001(日本恐怖片) 1080P,https://vip.lz-cdn3.com/20230417/18658_a936b3d7/index.m3u8$源:a7c4
胆小别看(大陆恐怖片) 1072P,https://vip.lz-cdn3.com/20221117/15994_bf13a3a5/index.m3u8$源:c8b5
罪恶新月城2024(美国恐怖片) 800P,https://v.cdnlz3.com/20241127/29923_b1a2e978/index.m3u8$源:8c1a
绿色房间(美国恐怖片) 800P,https://vip1.lz-cdn7.com/20221213/12678_4f916ed6/index.m3u8$源:18d4
绿春电视台 1080P,http://zb-live.ynurl.com/live/b02460f7-dfaf-4188-8906-4a915521bdf4.m3u8$源:fcdd
纸人回魂(大陆恐怖片) 818P,https://vip.lz-cdn3.com/20230106/16985_4fd12bd8/index.m3u8$源:258c
筠连电视台 1080P,http://play.dameijunlian.cn/live/10004131.m3u8?auth_key=1783733887-0-0-a1440d3435267d785dcbbe1629a42558$源:c0ec
童邪(墨西哥恐怖片) 1080P,https://vip.lz-cdn3.com/20230717/20326_102ce2d4/index.m3u8$源:7a1a
童梦失魂夜(法国科幻片) 1040P,https://vip.lz-cdn3.com/20230610/19478_19442c76/index.m3u8$源:1504
突然有一天之第四层(韩国恐怖片) 1080P,https://vip1.lz-cdn7.com/20230308/14802_6313417c/index.m3u8$源:93c7
福贡电视台 1080P,http://zb-live.ynurl.com/live/5dd91e43-da42-4d32-81ec-7354b2b36de7.m3u8$源:6c28
福建-醉美沙滩翡翠湾 1080P,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8?contentid=2820180516001$源:cb31
福建-厦门鼓浪屿 1080P,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8?contentid=2820180516001$源:4be6
禄禄 720P,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao11_2/index.m3u8$源:e5fc
神鞭1986(大陆动作片) 1072P,https://v.cdnlz19.com/20240914/44724_e240f2d8/index.m3u8$源:72e1
神秘洞穴2009(美国恐怖片) 1040P,https://vip.lz-cdn3.com/20230323/18259_eb607330/index.m3u8$源:c2cf
石阡电视台 1080P,http://cmsrtmp.todcy.cn:80/live/154/c6cc918d93fc47b1ad882de4c80eb496/c6cc918d93fc47b1ad882de4c80eb496.m3u8$源:27c4
石棉电视台 1080P,http://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8$源:8b76
睡枕派对大屠杀(美国恐怖片) 1080P,https://vip.lz-cdn3.com/20230630/19958_c21c2f91/index.m3u8$源:908a
睛彩青少 1080P,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=toShengfen&/PLTV/&$源:c16b
睛彩青少 1080P,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000031315&livemode=1&stbId=toShengfen&/PLTV/&$源:78af
睛彩竞技 1080P,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011530&livemode=1&stbId=toShengfen&/PLTV/&$源:ee19
睛彩竞技 1080P,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=toShengfen&/PLTV/&$源:a19e
睛彩广场舞 1080P,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=toShengfen&/PLTV/&$源:92ed
睛彩广场舞 1080P,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=toShengfen&/PLTV/&$源:5c64
看谁在尖叫(美国恐怖片) 824P,https://v.cdnlz3.com/20230902/21539_8c7d9639/index.m3u8$源:e882
白银文教 1080P,https://play.kankanlive.com/live/1720408280309109.m3u8$源:b2c1
白云区泉湖 720P,http://gctxyc.liveplay.myqcloud.com/gc/zyqcdx01_1_md.m3u8$源:4af5
疯死2024(法国恐怖片) 1080P,https://v.cdnlz3.com/20241023/28354_078922ab/index.m3u8$源:115b
甘肅-敦煌鳴沙山 720P,http://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8$源:017d
王店乡乡村 720P,http://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8$源:c036
獅子山鳥瞰麗江古城 720P,http://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8$源:9380
猎人气候(美国恐怖片) 812P,https://vip.lz-cdn3.com/20220728/10220_bdb614e8/index.m3u8$源:38a5
狂犬病2019(加拿大科幻片) 720P,https://vip.lz-cdn3.com/20220922/14000_bfa8a7c0/index.m3u8$源:1e54
狂暴巨兽国语(美国科幻片) 800P,https://vip.lz-cdn3.com/20221114/15850_6604d4a1/index.m3u8$源:f970
爱情伤伤伤 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5250915852086961243_hlsb.m3u8$源:fd75
灵魂大搜索(美国科幻片) 1080P,https://vip1.lz-cdn7.com/20230224/14535_10d795cb/index.m3u8$源:7600
满洲里电视台 1080P,http://play1-qk.nmtv.cn/live/2336general.m3u8$源:9056
湖南邵阳崀山骆驼峰 720P,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8$源:d19a
湖南張家界迷魂台 720P,http://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8$源:8630
湖南張家界禦筆峰 720P,http://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8$源:9a47
湖南張家界-寶峰湖 720P,http://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8$源:690d
湖南张家界迷魂台 720P,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8$源:0969
湖南张家界将军列队 720P,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8$源:5883
湖南岳阳楼 1080P,http://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8$源:f90f
湖南-张家界水绕四门 1080P,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001$源:66a5
湖南-张家界将军列队 720P,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001$源:b4ec
湖南-宝峰湖 720P,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8?contentid=2820180516001$源:b999
湖南-天门山西线玻璃栈道 1080P,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8?contentid=2820180516001$源:393a
湖南-凤凰古城东关门 1080P,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8?contentid=2820180516001$源:d423
湖北黄石-阳新县莲花湖湿地 720P,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdgs_1/index.m3u8$源:1c28
湖北黃石-陽新縣蓮花湖濕地 720P,http://gcalic.v.myalicdn.com/gc/xjtcdgs_1/index.m3u8$源:91ca
湖北隨州-隨縣峰山茶園 720P,http://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8$源:6eb2
湖北恩施-建始高坪花硒穀 1080P,http://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8$源:0cf5
湖北宜昌-夷陵區 720P,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1/index.m3u8$源:df94
湖北宜昌-夷陵區 720P,http://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8$源:3b51
湖北-龙王庙 720P,https://gcalic.v.myalicdn.com/gc/hnttbdjd_1/index.m3u8?contentid=2820180516001$源:cf59
湖北-武汉黄鹤楼 720P,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8?contentid=2820180516001$源:a8db
游戏风云 1080P,https://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/youxifengyunhd/3000/01.m3u8?&HlsSubType=&encrypt=$源:3ffb
渡江侦察记1954(大陆战争片) 1080P,https://vip.lz-cdn3.com/20230221/17823_16eda6fb/index.m3u8$源:f55b
清镇市四季 1080P,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001$源:e48e
清廉曲靖
 1080P,http://pili-live-hls-qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092430.m3u8?sign=97d7436efc048700fd0a3451462441ad&t=1998debead3
$源:af24
深海狂鲨2(美国恐怖片) 1080P,https://vip.lz-cdn3.com/20230115/17184_29e04234/index.m3u8$源:005b
深海异形1989(美国科幻片) 816P,https://vip1.lz-cdn7.com/20230413/15342_3999aece/index.m3u8$源:d016
深居其中(美国恐怖片) 1080P,https://v.cdnlz3.com/20231230/22529_68155bef/index.m3u8$源:464b
深圳红树林观鸟 1080P,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8?contentid=2820180516001$源:832d
海狼1980(瑞士/英国/美国战争片) 1080P,https://vip.lz-cdn3.com/20230311/18055_d33d387d/index.m3u8$源:da34
海南文昌-铜鼓岭 1080P,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs01_1/index.m3u8$源:f6ae
海南文昌-銅鼓嶺 1080P,http://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8$源:ca8d
海南三亚湾 1080P,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8?contentid=2820180516001$源:6f5b
海南-三亞灣 1080P,http://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8$源:2253
海南-三亚湾 1080P,http://gctxyc.liveplay.myqcloud.com/gc/mdjxxdsb_1/index.m3u8$源:efcc
浴血无名·奔袭(大陆战争片) 800P,https://v.cdnlz3.com/20231001/22081_258bd1fd/index.m3u8$源:474e
浙江青田电视台
 1080P,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
$源:27c7
浙江钱江 720P,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8$源:fb73
浙江钱江 720P,https://ali-xwl.cztv.com/live/channel02720Pnew.m3u8$源:239a
浙江钱江 1080P,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8$源:8597
浙江钱江 1080P,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?fbl=$源:3d41
浙江钱江
 1080P,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
$源:44c3
浙江钱江
 1080P,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
$源:3064
浙江金華-東陽南馬鎮花園村 1080P,http://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8$源:085e
浙江购物 1080P,https://ali-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8$源:9c9b
浙江舟山东极岛 720P,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8$源:422c
浙江舟山-東極島 720P,http://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8$源:f682
浙江舟山-東極島 720P,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1/index.m3u8$源:b478
浙江经济 720P,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8$源:77e1
浙江经济 1080P,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$源:fa38
浙江经济
 1080P,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
$源:7253
浙江经济
 1080P,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
$源:ea93
浙江烏鎮-西市河 720P,http://gctxyc.liveplay.myqcloud.com/gc/zjwzbblh_1/index.m3u8$源:642f
浙江烏鎮-藍印花布 720P,http://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8$源:49de
浙江溫州-雁蕩山 1080P,http://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8$源:4cb3
浙江溫州-泰順縣廊橋文化園 720P,http://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8$源:bd1c
浙江民生 1080P,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$源:838c
浙江民生
 1080P,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
$源:2c74
浙江民生
 1080P,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
$源:8344
浙江教育 720P,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8$源:6db9
浙江教育 1080P,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$源:fd0d
浙江教科
 1080P,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
$源:c51d
浙江教科
 1080P,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
$源:f8c8
浙江开化国家公园
 720P,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
$源:c4fd
浙江好易购 720P,https://ali-m-l.cztv.com/channels/lantian/channel011/720p.m3u8$源:50c7
浙江云和-梯田 1080P,http://l.cztvcloud.com/channels/lantian/SXyunhe3/720p.m3u8$源:2fe6
浙江乌镇蓝印花布 720P,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8$源:c86d
浙江乌镇-全景 1080P,http://gctxyc.liveplay.myqcloud.com/gc/zjwzblt_1/index.m3u8$源:37e3
浙江之江纪录 720P,https://ali-m-l.cztv.com/channels/lantian/channel012/720p.m3u8$源:eb45
浙江-舟山东极岛 720P,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8?contentid=2820180516001$源:8e90
浙江-乌镇龙形田 720P,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8?contentid=2820180516001$源:8b7c
浙江-乌镇西市河 720P,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8?contentid=2820180516001$源:0842
浙江-乌镇蓝印花布 720P,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8?contentid=2820180516001$源:26ad
济南千佛山望泉城 1080P,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8?contentid=2820180516001$源:f776
活死人少女(法国恐怖片) 1080P,https://vip.lz-cdn3.com/20230314/18114_00f38fbe/index.m3u8$源:032c
洞箫《黄莺儿·苦雨》 1280P,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916727531892928_hlsb.m3u8$源:2af1
洞箫《雨霖铃》 1280P,https://txmov2.a.kwimgs.com/bs3/video-hls/5258515655630235189_hlsb.m3u8$源:2d83
洞箫《茶香白云飘》 1280P,https://txmov2.a.kwimgs.com/bs3/video-hls/5239656838123512307_hlsb.m3u8$源:dafa
洞箫《独坐幽篁里》 1280P,https://txmov2.a.kwimgs.com/bs3/video-hls/5239375379135896230_hlsb.m3u8$源:38a3
洛拉电台(英国科幻片) 1080P,https://v.cdnlz3.com/20240129/22943_ff3244ba/index.m3u8$源:5452
泸水电视台 1080P,http://zb-live.ynurl.com/live/282fd8f0-2afc-427b-8aa0-e6e6e177f0a2.m3u8$源:b227
泰顺县廊桥 720P,http://gctxyc.liveplay.myqcloud.com/gc/nss01_1_md.m3u8$源:4984
泰山望人松 720P,http://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8$源:143c
泰山天街 1080P,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001$源:fbfa
法治天地 720P,https://hlsbkmgsplive.miguvideo.com/migu/kailu/fztdhd/51/20230411/01.m3u8?&HlsSubType=&encrypt=$源:e972
